,OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,SecondLargestPropertyUseType,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,ComplianceStatus,Address,City,State,Latitude,Longitude,TotalGHGEmissions,GHGEmissionsIntensity,SecondLargestPropertyUseTypeGFA,ENERGYSTARScore,LargestPropertyUseTypeGFA
1541,27830,2016,NonResidential,Small- and Mid-Sized Office,ELYSIAN BREWING CO & OFFICES,6003000070,3,EAST,1920,1.0,3.0,23422,0,23422,Office,Office,no information,115.40000149999999,123.90000149999999,151.0,159.1000061,2701872.0,2902229.0,0.0,97975.39844,334292.0,23675.80078,2367580.0,False,Compliant,1221 E Pike St.,Seattle,WA,47.613929999999996,-122.31589,128.07,5.47,12557.0,65.0,23422.0
1542,27833,2016,NonResidential,Other,Sound Mental Health,7234600405,3,EAST,1975,5.0,2.0,38879,11328,27551,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,no information,86.69999695,91.69999695,266.1000061,281.7000122,3371659.75,3564727.5,0.0,954597.6875,3257087.0,1145.719971,114572.0,False,Compliant,1600 East Olive St,Seattle,WA,47.61674,-122.31111000000001,28.79,0.74,9850.0,66.8,38879.0
1543,27838,2016,NonResidential,Mixed Use Property,Madison Crossing,7234600515,3,EAST,1998,1.0,5.0,53034,14625,38409,"Multifamily Housing, Parking, Supermarket/Grocery Store",Multifamily Housing,Supermarket/Grocery Store,92.30000305,95.69999695,215.89999390000003,218.60000609999997,3392129.0,3518099.75,0.0,613020.125,2091625.0,13005.04004,1300504.0,False,Compliant,1600 E. Madison St.,Seattle,WA,47.61554,-122.31098,83.65,1.58,14257.0,93.0,22486.0
1544,27869,2016,NonResidential,Warehouse,Auto Accessories Inc.,6003000220,3,EAST,1920,1.0,2.0,23040,0,23040,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,3.5,3.5,10.19999981,10.30000019,79711.79688,79967.89844,0.0,21349.59961,72845.0,68.6700058,6867.0,False,Compliant,1520 13th Ave,Seattle,WA,47.61481,-122.31536000000001,0.87,0.04,4729.8,99.0,23040.0
1545,27874,2016,NonResidential,Warehouse,20172- Seattle / Capitol,6003000375,3,EAST,1958,1.0,2.0,61880,0,61880,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,9.600000381000001,9.800000191,30.20000076,30.70000076,595936.5,604190.125,0.0,174659.0,595937.0,0.0,0.0,False,Compliant,1515 13th Ave,Seattle,WA,47.61469,-122.31596,4.15,0.07,24395.4,66.0,61880.0
1546,27882,2016,NonResidential,Small- and Mid-Sized Office,900 E Pine St,6003000605,3,EAST,1925,1.0,2.0,27938,0,27938,"Office, Retail Store",Office,Retail Store,37.90000153,37.0,118.8000031,115.90000149999999,1027394.313,1002986.375,0.0,300191.0938,1024252.0,31.421899800000002,3142.0,False,Compliant,900 E Pine St,Seattle,WA,47.615559999999995,-122.32048,7.31,0.26,13188.0,97.0,13917.0
1547,27891,2016,NonResidential,Other,University VW,6746701575,4,NORTHEAST,1924,1.0,2.0,21600,0,21600,"Other - Services, Retail Store",Other - Services,Retail Store,38.40000153,38.40000153,120.6999969,120.6999969,1623657.0,1623657.0,0.0,475866.5938,1623657.0,0.0,0.0,False,Compliant,4724 Roosevelt Way NE,Seattle,WA,47.66386,-122.31715,11.32,0.52,9650.0,78.6,32580.0
1548,27892,2016,Nonresidential COS,Other,Fire Station 17,6746701655,4,NORTHEAST,1929,1.0,3.0,27908,0,27908,Other,Other,no information,92.69999695,99.69999695,189.3999939,198.3999939,2028125.625,2182493.0,0.0,282657.0,964426.0,10637.0,1063700.0,False,Compliant,1020 NE 50th Ave,Seattle,WA,47.66506,-122.31656000000001,63.22,2.27,6109.2,65.8,21886.0
1549,27901,2016,Campus,K-12 School,The Bush School - Upper School,6600000385,3,Central,2000,1.0,2.0,30562,0,30562,K-12 School,K-12 School,no information,53.09999847,59.70000076,100.8000031,107.8000031,1622231.375,1824440.125,0.0,193273.7969,659450.0,9627.80957,962781.0,False,Compliant,408 Lake Washington Blvd E,Seattle,WA,47.62291,-122.28878999999999,55.73,1.82,4788.4,69.0,30562.0
1550,27903,2016,NonResidential,Retail Store,(ID27903) PACIFIC RIM CENTER,6600770000,2,DOWNTOWN,2000,1.0,3.0,54969,0,54969,Retail Store,Retail Store,no information,67.69999695,68.59999847,201.6999969,202.6000061,3724098.25,3770784.25,0.0,1006654.125,3434704.0,2893.939941,289394.0,False,Compliant,900 S JACKSON ST,Seattle,WA,47.599509999999995,-122.32033,39.31,0.72,15364.2,67.0,54969.0
1551,27922,2016,NonResidential,K-12 School,Seattle Temple,7234600135,3,Central,1951,1.0,2.0,36825,0,36825,"K-12 School, Office, Social/Meeting Hall, Worship Facility",K-12 School,Worship Facility,27.20000076,29.29999924,58.0,60.29999924,1755072.75,1892122.25,0.0,267222.4063,911763.0,8433.100586,843310.0,False,Compliant,1511 E. Pike Street,Seattle,WA,47.61395,-122.31253000000001,51.14,1.39,10415.0,57.2,44340.0
1552,27928,2016,NonResidential,Small- and Mid-Sized Office,Jewish Family Service,7234600310,3,EAST,1958,1.0,3.0,25834,0,25834,Office,Office,no information,65.19999695,69.90000153,148.6000061,157.3000031,2076289.625,2223401.5,0.0,357342.6875,1219253.0,8570.360352,857036.0,False,Compliant,1601 16th Ave,Seattle,WA,47.61546,-122.31195,54.02,2.09,11616.0,73.0,31822.0
1553,27947,2016,NonResidential,Worship Facility,ST MARKS CATHEDRAL,6762700860,3,EAST,1929,1.0,1.0,37700,0,37700,Worship Facility,Worship Facility,no information,66.69999695,80.30000305,100.0999985,115.6999969,3481727.5,4195549.5,0.0,220347.7969,751827.0,27299.007810000003,2729901.0,False,Compliant,1245 10th Avenue East,Seattle,WA,47.63193,-122.32126000000001,150.23,3.98,3949.0,38.0,52225.0
1554,27955,2016,SPS-District K-12,K-12 School,Montlake Elementary,6788200735,3,EAST,1925,1.0,2.0,27273,0,27273,K-12 School,K-12 School,no information,46.09999847,52.70000076,81.90000153,90.90000153,1258619.125,1436271.0,0.0,127941.0,436535.0,8220.842773,822084.0,True,,2409 22nd Ave. E.,Seattle,WA,47.64063,-122.30428,46.7,1.71,12066.6,90.0,27273.0
1555,27969,2016,NonResidential,Mixed Use Property,1700 Madison Apts. Bldg. 2,7234601100,3,Central,2004,1.0,6.0,97229,0,97229,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,Parking,16.39999962,17.0,51.5,53.29999924,1021754.688,1056507.75,0.0,299459.0938,1021754.0,0.0,0.0,False,Compliant,1700 E Madison St,Seattle,WA,47.61608,-122.30967,7.12,0.07,35973.0,100.0,45300.0
1556,27982,2016,NonResidential,Small- and Mid-Sized Office,9620 Stone Ave N,4310701210,5,NORTHWEST,1982,1.0,3.0,25111,0,25111,"Non-Refrigerated Warehouse, Office, Parking",Office,Non-Refrigerated Warehouse,43.20000076,48.0,98.0,103.0,954352.6875,1060040.75,0.0,163329.0,557279.0,3970.73999,397074.0,False,Compliant,9620 Stone Ave N,Seattle,WA,47.69898,-122.34161999999999,24.97,0.99,7850.0,77.0,14256.0
1557,28019,2016,NonResidential,Worship Facility,Our Lady of Fatima Church & Rectory,6822100520,7,MAGNOLIA / QUEEN ANNE,1953,1.0,2.0,31805,0,31805,Worship Facility,Worship Facility,no information,51.59999847,59.40000153,81.0,90.30000305,1641667.0,1888861.125,0.0,119395.8984,407379.0,12342.87988,1234288.0,False,Compliant,3218 W. Barrett St.,Seattle,WA,47.64725,-122.39976999999999,68.39,2.15,10738.4,10.0,31805.0
1558,28020,2016,NonResidential,K-12 School,Our Lady of Fatima School & Gym,6822100520,7,MAGNOLIA / QUEEN ANNE,1953,1.0,1.0,20811,0,20811,K-12 School,K-12 School,no information,60.90000153,69.30000305,114.6999969,124.90000149999999,1267348.5,1441620.0,0.0,148240.2031,505796.0,7615.529785,761553.0,False,Compliant,3301 W. Dravus St.,Seattle,WA,47.64725,-122.39976999999999,43.97,2.11,7713.8,95.0,20811.0
1559,28025,2016,Nonresidential COS,Warehouse,CSC Meter Shop (G),6834700175,2,GREATER DUWAMISH,1967,1.0,2.0,22058,0,22058,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,99.69999695,112.1999969,193.6000061,209.89999390000003,1987334.75,2235498.0,0.0,248454.4063,847726.0,11396.08008,1139608.0,False,Compliant,1010 8th Ave S,Seattle,WA,47.59393,-122.32211000000001,66.43,3.01,7286.0,1.0,12644.0
1560,28029,2016,NonResidential,Refrigerated Warehouse,Plymouth Poultry,7376600690,2,GREATER DUWAMISH,1970,1.0,1.0,22890,0,22890,"Office, Refrigerated Warehouse",Refrigerated Warehouse,Office,215.89999390000003,212.39999390000003,629.0999756,615.0,10005787.0,9844836.0,0.0,2614893.0,8922015.0,10837.70996,1083771.0,False,Compliant,4500 7th Ave S,Seattle,WA,47.56268,-122.32364,119.76,5.23,2890.0,51.2,43452.0
1561,28030,2016,NonResidential,Other,Sunny Arms,7376600720,2,GREATER DUWAMISH,1907,1.0,5.0,36000,0,36000,Other,Other,no information,30.89999962,35.29999924,52.5,58.29999924,1111293.75,1270850.625,0.0,101516.8984,346376.0,7649.180176000001,764918.0,False,Compliant,707 S. Snoqualmie St.,Seattle,WA,47.561659999999996,-122.3237,43.04,1.2,8871.8,64.0,36000.0
1562,28033,2016,NonResidential,Distribution Center,"Park Manor, LLC",7376600765,2,GREATER DUWAMISH,1971,1.0,1.0,28320,0,28320,"Distribution Center, Parking",Distribution Center,Parking,149.6000061,155.5,408.2999878,414.39999389999997,4236396.5,4403066.5,0.0,997545.1875,3403624.0,8327.719727,832772.0,False,Compliant,601-619 S. Snoqualmie Street,Seattle,WA,47.5616,-122.32603,67.96,2.4,0.0,1.0,28320.0
1563,28053,2016,NonResidential,Worship Facility,(ID28053)CONGREGATION BETH SHALOM,4361200005,4,NORTHEAST,1955,1.0,1.0,29079,0,29079,Worship Facility,Worship Facility,no information,29.60000038,32.0,67.80000305,70.30000305,861643.6875,930746.875,0.0,149800.0,511118.0,3505.26001,350526.0,False,Compliant,6800 35TH AVE NE,Seattle,WA,47.67816,-122.28998,22.18,0.76,10193.2,78.0,29079.0
1564,28066,2016,NonResidential,Small- and Mid-Sized Office,Madison Park,4385700325,3,EAST,1982,1.0,3.0,28848,9616,19232,"Office, Parking",Office,Parking,37.79999924,40.0,118.6999969,125.6999969,726917.5,769771.8125,0.0,213047.2969,726917.0,0.0,0.0,False,Compliant,4020 East Madison,Seattle,WA,47.634409999999995,-122.28061000000001,5.07,0.18,9616.0,82.0,19232.0
1565,28081,2016,NonResidential,Small- and Mid-Sized Office,Brown Bear Car Wash,7442000545,6,BALLARD,1988,1.0,2.0,20535,0,20535,"Distribution Center, Office",Office,Distribution Center,84.19999695,90.09999847,210.60000609999997,218.1999969,1835804.0,1964622.625,0.0,373464.1875,1274260.0,5615.439941,561544.0,False,Compliant,3977 Leary Way NW,Seattle,WA,47.655640000000005,-122.36191000000001,38.71,1.89,8200.0,7.0,13600.0
1566,28086,2016,NonResidential,Laboratory,Environmental Laboratory,7442001430,7,MAGNOLIA / QUEEN ANNE,1985,1.0,2.0,43025,0,43025,"Laboratory, Other",Laboratory,Other,218.3000031,235.89999390000003,485.0,503.3999938999999,9393108.0,10148279.0,0.0,1542927.75,5264469.0,41286.38281,4128638.0,False,Compliant,322 W Ewing Street,Seattle,WA,47.652229999999996,-122.36147,255.97,5.95,13498.0,52.4,29527.0
1567,28476,2016,NonResidential,Warehouse,NWCP-SEA Mayn Bldg,5367201155,2,GREATER DUWAMISH,1965,1.0,1.0,30800,0,30800,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,15.80000019,15.80000019,49.5,49.5,485971.0,485971.0,0.0,142429.9063,485971.0,0.0,0.0,False,Compliant,6100 6th Ave S,Seattle,WA,47.54769,-122.3251,3.39,0.11,8870.6,65.0,30800.0
1568,29170,2016,NonResidential,Mixed Use Property,Chief Seattle Club/Monterey Lofts,1562700010,3,EAST,1900,1.0,3.0,22168,0,22168,"Multifamily Housing, Other - Entertainment/Public Assembly",Multifamily Housing,Other - Entertainment/Public Assembly,80.5,85.90000153,177.1000061,182.8999939,1784385.25,1904848.25,0.0,287947.0,982475.0,8019.099609000001,801910.0,False,Compliant,410 2nd Avenue Extenstion South,Seattle,WA,47.59901628,-122.3315077,49.44,2.23,11084.0,67.2,11084.0
1569,29214,2016,NonResidential,Warehouse,1001-1005 6th Ave. S,7666204800,2,GREATER DUWAMISH,1922,1.0,1.0,37400,0,37400,"Distribution Center, Non-Refrigerated Warehouse, Supermarket/Grocery Store",Non-Refrigerated Warehouse,Supermarket/Grocery Store,24.70000076,24.29999924,75.80000305,74.40000153,924192.6875,909543.1875,0.0,262233.1875,894740.0,294.5299988,29453.0,False,Compliant,1005 6th Avenue S,Seattle,WA,47.594159999999995,-122.3267,7.8,0.21,5706.0,73.0,27271.0
1570,29550,2016,NonResidential,Large Office,605 Union Station,8809700040,2,DOWNTOWN,2000,1.0,11.0,268130,0,268130,Office,Office,no information,56.0,56.09999847,175.6000061,175.6000061,15026352.0,15033874.0,0.0,4390616.5,14980783.0,455.6696472,45567.0,False,Compliant,605 5th Ave S,Seattle,WA,47.59666,-122.32768,106.86,0.4,88573.8,88.0,268130.0
1571,29551,2016,NonResidential,Small- and Mid-Sized Office,625 Union Station,8809700040,2,DOWNTOWN,2000,1.0,11.0,68452,0,68452,"Bank Branch, Office",Office,Bank Branch,55.29999924,58.09999847,173.5,182.6000061,3782378.25,3979629.5,0.0,1108551.5,3782378.0,0.0,0.0,False,Compliant,625 5th Ave. S,Seattle,WA,47.59706,-122.32813,26.37,0.39,6787.0,79.0,61665.0
1572,29552,2016,NonResidential,Large Office,705 5th Avenue,8809700040,2,DOWNTOWN,2000,1.0,11.0,273185,0,273185,Office,Office,no information,52.20000076,52.20000076,164.0,164.0,14709151.0,14709151.0,0.0,4311005.0,14709149.0,0.0,0.0,False,Compliant,705 5th Ave S,Seattle,WA,47.596340000000005,-122.32807,102.54,0.38,88751.2,88.0,281566.0
1573,29612,2016,NonResidential,K-12 School,Villa Academy - Main bldg.,1025049038,4,NORTHEAST,1924,1.0,3.0,97500,0,97500,K-12 School,K-12 School,no information,38.29999924,44.29999924,59.79999924,66.80000305,3736960.0,4314753.5,0.0,266910.1875,910698.0,28262.621089999997,2826262.0,False,Compliant,5001 NE 50TH ST,Seattle,WA,47.66368,-122.27323999999999,156.45,1.6,32541.6,97.0,97500.0
1574,29788,2016,NonResidential,Small- and Mid-Sized Office,Queen Anne Square West (220),7015350000,7,MAGNOLIA / QUEEN ANNE,1982,1.0,5.0,54015,0,54015,Office,Office,no information,55.90000153,55.90000153,175.6000061,175.6000061,3020001.5,3020001.5,0.0,885111.6875,3020001.0,0.0,0.0,False,Compliant,220 West Mercer Street,Seattle,WA,47.62495,-122.36036000000001,21.05,0.39,8078.8,75.0,54015.0
1575,32429,2016,NonResidential,Restaurant,First & Union,6094500000,7,DOWNTOWN,1985,1.0,13.0,42000,0,42000,"Office, Other, Other - Restaurant/Bar, Strip Mall",Other - Restaurant/Bar,Other,148.0,147.3000031,335.2999878,333.10000610000003,7798464.0,7762660.5,2513519.25,1275463.75,4351882.0,9330.617188,933062.0,False,Compliant,1411 1st Avenue,Seattle,WA,47.60805,-122.33978,273.91,6.52,15310.0,43.0,26554.0
1576,33289,2016,NonResidential,Large Office,Bay Vista Office Building,0586400000,7,DOWNTOWN,1982,0.0,24.0,119701,0,119701,"Office, Retail Store",Office,Retail Store,70.0,70.0,219.89999390000003,219.89999390000003,8382140.5,8382140.5,0.0,2456664.5,8382139.0,0.0,0.0,False,Compliant,2827 2nd Ave,Seattle,WA,47.617059999999995,-122.35141000000002,58.44,0.49,16823.0,67.0,102878.0
1577,33408,2016,Nonresidential COS,Other,The Seattle Public Library - Lake City Branch,3834500640,5,NORTH,1965,1.0,1.0,24697,0,24697,"Library, Other - Services",Library,Other - Services,64.69999695,69.69999695,157.6999969,162.8999939,1295685.75,1395016.125,0.0,251761.0,859009.0,4366.77002,436677.0,False,Compliant,12501-28th Ave NE,Seattle,WA,47.71986,-122.29808999999999,29.18,1.18,4717.0,49.2,15300.0
1578,33527,2016,NonResidential,University,SCCC WOOD CONSTRUCTION,3646100850,3,Central,2013,2.0,1.0,57468,0,57468,College/University,College/University,no information,52.29999924,55.79999924,120.6999969,124.40000149999999,3543985.5,3778965.75,0.0,625200.0,2133182.0,14108.0293,1410803.0,False,Compliant,2310 S LANE ST,Seattle,WA,47.59677,-122.30171999999999,89.8,1.56,26679.6,59.0,67750.0
1579,33548,2016,NonResidential,University,SCCC SCIENCE AND MATH,6003001335,3,EAST,2006,1.0,5.0,84000,0,84000,College/University,College/University,no information,144.5,149.1999969,262.0,264.3999939,12184124.0,12581302.0,0.0,1303202.75,4446528.0,77375.96094,7737596.0,False,Compliant,1814 HARVARD ST,Seattle,WA,47.61808,-122.32175,441.94,5.26,19973.8,64.6,84300.0
1580,34348,2016,NonResidential,Retail Store,Pike Plaza,6065010000,7,DOWNTOWN,1991,1.0,3.0,103000,0,103000,Retail Store,Retail Store,no information,50.59999847,52.29999924,139.3000031,141.0,5214621.5,5390147.5,0.0,1243594.5,4243144.0,9714.768555,971477.0,False,Compliant,1401 2nd Ave,Seattle,WA,47.6087,-122.33883999999999,81.18,0.79,61333.6,89.0,103000.0
1581,34891,2016,NonResidential,Supermarket / Grocery Store,70500883 -- West Seattle,1333100000,1,SOUTHWEST,2008,1.0,1.0,37864,0,37864,Supermarket/Grocery Store,Supermarket/Grocery Store,no information,212.0,218.10000609999997,521.0,523.9000244,8025696.0,8257472.5,0.0,1584877.375,5407602.0,26180.93359,2618093.0,False,Compliant,4550 42nd Ave SW,Seattle,WA,47.561370000000004,-122.38524,176.75,4.67,9969.6,61.0,37864.0
1582,34908,2016,NonResidential,Supermarket / Grocery Store,70500887 -- Broadway Market,6850700315,3,EAST,1950,1.0,2.0,66497,0,66497,Supermarket/Grocery Store,Supermarket/Grocery Store,no information,139.6999969,139.6999969,433.70001219999995,433.70001219999995,9290214.0,9290214.0,0.0,2676731.75,9133009.0,1572.034546,157203.0,False,Compliant,509-23 BROADWAY E,Seattle,WA,47.62256,-122.32092,72.02,1.08,27006.2,84.0,66497.0
1583,35391,2016,NonResidential,Retail Store,LUMEN Commercial,4458720000,7,MAGNOLIA / QUEEN ANNE,2006,1.0,4.0,34010,0,34010,Retail Store,Retail Store,no information,92.69999695,94.0,290.89999389999997,295.10000610000003,3560614.25,3611326.75,0.0,1043556.188,3560614.0,0.0,0.0,False,Compliant,500 Mercer st,Seattle,WA,47.62473,-122.34727,24.82,0.73,10821.4,47.2,38428.0
1584,35392,2016,NonResidential,Supermarket / Grocery Store,70500881 -- Uptown,4458720010,7,MAGNOLIA / QUEEN ANNE,2006,1.0,4.0,45980,0,45980,Supermarket/Grocery Store,Supermarket/Grocery Store,no information,180.6000061,186.5,433.70001219999995,439.79998780000005,8305255.0,8573323.0,0.0,1573632.75,5369235.0,29360.19727,2936020.0,False,Compliant,500 Mercer Street,Seattle,WA,47.62473,-122.34727,193.36,4.21,3341.2,79.0,45980.0
1585,36034,2016,NonResidential,Retail Store,Harvard Market,3148650000,3,EAST,1996,0.0,3.0,45743,0,45743,Retail Store,Retail Store,no information,117.40000149999999,115.5,322.2999878,316.39999389999997,5313217.0,5227773.5,0.0,1262439.75,4307444.0,10057.719729999999,1005772.0,False,Compliant,1401 Broadway,Seattle,WA,47.61378771,-122.32142549999999,83.45,1.82,16942.6,88.0,45243.0
1586,36587,2016,NonResidential,Other,Meredith Mathews East Madison YMCA,9828200095,3,Central,1991,1.0,1.0,45000,0,45000,"Fitness Center/Health Club/Gym, Swimming Pool",Fitness Center/Health Club/Gym,Swimming Pool,77.90000153,83.80000305,130.6000061,136.8000031,3505497.0,3769240.5,0.0,308219.1875,1051644.0,24538.52734,2453853.0,False,Compliant,1700 23rd Ave,Seattle,WA,47.61674,-122.30207,137.66,3.06,0.0,60.2,45000.0
1587,37008,2016,NonResidential,Other,CenturyLink Field Event Center,7666204876,2,GREATER DUWAMISH,1999,1.0,6.0,333698,0,333698,"Other - Entertainment/Public Assembly, Parking",Parking,Other - Entertainment/Public Assembly,41.09999847,43.90000153,102.0999985,105.0,13730204.0,14658050.0,0.0,2755550.0,9401937.0,43282.66797,4328267.0,False,Compliant,1000 Occidental Ave.,Seattle,WA,47.59544,-122.33158999999999,295.42,0.89,333698.0,70.0,432903.0
1588,37248,2016,NonResidential,Warehouse,Rainier Malt House,3466800063,2,GREATER DUWAMISH,1904,1.0,4.0,72859,0,72859,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,20.60000038,21.60000038,63.29999924,66.5,1498457.875,1577083.25,0.0,426578.1875,1455485.0,429.72998049999995,42973.0,False,Compliant,5840 Airport Way South,Seattle,WA,47.55066,-122.31787,12.43,0.17,24690.2,55.0,72859.0
1589,39332,2016,SPS-District K-12,K-12 School,South Shore K-8,2123700250,2,SOUTHEAST,2009,1.0,2.0,138705,0,138705,K-12 School,K-12 School,no information,35.79999924,38.5,82.80000305,85.69999695,4959298.0,5344758.0,0.0,880538.0,3004396.0,19549.02148,1954902.0,True,,4800 S. Henderson,Seattle,WA,47.523740000000004,-122.27201000000001,124.77,0.9,30089.0,84.0,138705.0
1590,40008,2016,NonResidential,Mixed Use Property,(ID#40008) KC Metro Transit Power Distribution,7666205180,2,GREATER DUWAMISH,2004,1.0,3.0,21947,0,21947,"Office, Other, Parking",Other,Office,57.79999924,61.59999847,136.0,139.3000031,1554599.25,1658135.375,0.0,284170.9063,969591.0,5850.080078,585008.0,False,Compliant,2255 4TH AVE S,Seattle,WA,47.5823,-122.32937,37.83,1.72,12023.0,81.4,14877.0
1591,40028,2016,NonResidential,Warehouse,Sandpoint #5,0225049077,4,NORTHEAST,1940,1.0,0.0,384772,0,384772,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,36.70000076,39.0,84.09999847,86.5,15206762.0,16139557.0,0.0,2642108.0,9014872.0,61918.87891,6191888.0,False,Compliant,7561 63rd Ave NE,Seattle,WA,47.684540000000005,-122.26235,391.7,1.02,63872.0,69.0,349953.0
1592,40031,2016,NonResidential,Medical Office,Sandpoint #25,0225049077,4,NORTHEAST,1960,1.0,0.0,30287,0,30287,Medical Office,Medical Office,no information,78.19999695,81.30000305,217.39999390000003,220.60000609999997,2193115.0,2279632.5,0.0,532064.6875,1815405.0,3777.100342,377710.0,False,Compliant,6222 NE 74th St,Seattle,WA,47.6824,-122.26223,32.72,1.08,4886.0,32.0,28050.0
1593,40034,2016,NonResidential,Small- and Mid-Sized Office,Sandpoint #29,0225049077,4,NORTHEAST,1960,1.0,0.0,21931,0,21931,Office,Office,Office,124.0,134.8000031,221.89999390000003,233.3000031,3947209.25,4292216.0,0.0,409903.5,1398591.0,25486.18555,2548619.0,False,Compliant,6200 NE 74th ST,Seattle,WA,47.68254,-122.26298999999999,145.11,6.62,31845.0,32.0,31845.0
1594,40067,2016,NonResidential,Small- and Mid-Sized Office,Olympic Block,5247800440,7,DOWNTOWN,1985,1.0,6.0,73102,0,73102,"Office, Parking",Office,Parking,46.5,48.40000153,145.8999939,151.8000031,4307238.5,4483478.0,0.0,1262379.25,4307238.0,0.0,0.0,False,Compliant,101 Yesler Way,Seattle,WA,47.60148,-122.33379,30.03,0.41,18364.0,84.0,92723.0
1595,40348,2016,NonResidential,Mixed Use Property,Broadway Market,6850700316 and 6850700315,3,EAST,1916,1.0,2.0,140823,59401,81422,"Multifamily Housing, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc), Retail Store, Supermarket/Grocery Store",Parking,Supermarket/Grocery Store,19.70000076,19.79999924,58.79999924,58.90000153,2762846.0,2778832.75,0.0,748809.6875,2554939.0,2079.0698239999997,207907.0,False,Compliant,401 Broadway E,Seattle,WA,47.62256,-122.32092,28.85,0.2,64000.0,55.0,89820.0
1596,40447,2016,Nonresidential COS,Mixed Use Property,OCC Complex,7666203010,2,GREATER DUWAMISH,1966,5.0,1.0,87458,0,87458,"Data Center, Distribution Center, Office, Other",Office,Distribution Center,96.90000153,106.0,194.6999969,204.3000031,8475238.0,9271981.0,0.0,1140189.75,3890327.0,45849.10547,4584911.0,False,Compliant,2700 Airport Way S,Seattle,WA,47.57918,-122.32075,270.63,3.09,39772.0,28.2,41097.0
1597,41928,2016,NonResidential,Supermarket / Grocery Store,Safeway 1586 - 15th Ave,6798100875,5,NORTH,2011,1.0,1.0,51400,0,51400,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,Parking,225.6999969,233.0,514.7999878,522.4000244,11702959.0,12081430.0,0.0,2019099.75,6889168.0,48137.89844,4813790.0,False,Compliant,12318 15th Ave NE,Seattle,WA,47.71864,-122.31200000000001,303.69,5.91,0.0,74.0,51841.0
1598,42069,2016,NonResidential,Small- and Mid-Sized Office,NORTH POINTE,6147900000,4,LAKE UNION,1993,1.0,1.0,26263,0,26263,Office,Office,no information,62.20000076,63.70000076,195.3999939,199.8999939,1634669.375,1671740.25,0.0,479094.0938,1634669.0,0.0,0.0,False,Compliant,2101 N 34TH ST,Seattle,WA,47.64779,-122.33352,11.4,0.43,15762.0,64.0,26263.0
1599,45287,2016,Nonresidential COS,Other,Medgar Evers Pool,7544800245,3,Central,1968,0.0,1.0,21400,0,21400,"Fitness Center/Health Club/Gym, Other - Recreation, Swimming Pool",Other - Recreation,Fitness Center/Health Club/Gym,249.3000031,261.7000122,515.2000122,528.2000122,5170809.5,5427452.5,0.0,736986.875,2514599.0,26562.09961,2656210.0,False,Compliant,500 23 Ave E,Seattle,WA,47.60668,-122.30242,158.6,7.41,9003.0,61.2,11737.0
1600,45927,2016,NonResidential,Laboratory,Reasearch and Training Building,8590900220,3,EAST,2000,1.0,8.0,178000,0,178000,Laboratory,Laboratory,no information,292.2000122,302.7000122,587.2000122000001,594.4000244,53166156.0,55068016.0,31030194.0,6487678.5,22135959.0,0.0,0.0,False,Compliant,300 Ninth Avenue,Seattle,WA,47.60427,-122.32311000000001,2549.47,14.32,78385.4,84.0,181930.0
1601,48287,2016,NonResidential,Large Office,Central Link Operations and Maintenance Facility,7666203110,2,GREATER DUWAMISH,2005,1.0,4.0,162157,0,162157,"Office, Other - Services",Office,Other - Services,251.60000609999997,255.39999390000003,718.7999877999999,722.7000122000001,40613740.0,41225944.0,0.0,10290406.0,35110865.0,55028.671879999994,5502867.0,False,Compliant,3407 Airport Way South,Seattle,WA,47.5735,-122.32238999999998,537.03,3.31,72726.0,52.2,88698.0
1602,49687,2016,NonResidential,Supermarket / Grocery Store,Safeway 1885 - 1st Ave,8681450000,7,MAGNOLIA / QUEEN ANNE,2003,1.0,4.0,33997,0,33997,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,Parking,262.6000061,267.2999878,781.2999877999999,796.0999756,8926736.0,9086338.0,0.0,2410499.75,8224625.0,7021.100098000001,702110.0,False,Compliant,516 1st Ave W,Seattle,WA,47.6239,-122.35756,94.63,2.78,30000.0,23.0,33997.0
